Gene	T1	T2	log2FoldChange	Colour
ENSG00000267122.1	12	24	0	Not
ENSG00000267123.6	12	24	0.984165616264198	Not
ENSG00000267127.7	12	24	-1.20175382831804	Not
ENSG00000267128.1	12	24	2.31916273389808	Not
ENSG00000267130.1	12	24	-1.42179136524332	Not
ENSG00000267133.1	12	24	0	Not
ENSG00000267134.2	12	24	2.31916273389808	Not
ENSG00000267136.1	12	24	0	Not
ENSG00000267138.1	12	24	-0.669905304897567	Not
ENSG00000267139.1	12	24	0	Not
ENSG00000267140.1	12	24	-0.25835822823825	Not
ENSG00000267142.1	12	24	0	Not
ENSG00000267144.1	12	24	0	Not
ENSG00000267146.1	12	24	-0.669905304897567	Not
ENSG00000267147.2	12	24	-0.669905304897567	Not
ENSG00000267149.2	12	24	-0.0442643066612171	Not
ENSG00000267152.1	12	24	-0.453714471645978	Not
ENSG00000267156.1	12	24	-0.669905304897567	Not
ENSG00000267157.1	12	24	-0.840463718198649	Not
ENSG00000267160.1	12	24	-3.65637311273676	Not
ENSG00000267165.1	12	24	-0.515984413837693	Not
ENSG00000267166.5	12	24	0	Not
ENSG00000267168.1	12	24	0.202571128947406	Not
ENSG00000267169.1	12	24	0.299620414217962	Not
ENSG00000267170.1	12	24	-0.515984413837693	Not
ENSG00000267172.1	12	24	0	Not
ENSG00000267173.1	12	24	-0.316531546234533	Not
ENSG00000267174.5	12	24	0	Not
ENSG00000267175.5	12	24	-0.515984413837693	Not
ENSG00000267178.3	12	24	0.00505202514076338	Not
ENSG00000267179.1	12	24	0.743358820976145	Not
ENSG00000267185.1	12	24	0.522188250426487	Not
ENSG00000267188.1	12	24	1.50347195267438	Not
ENSG00000267189.1	12	24	0	Not
ENSG00000267190.1	12	24	0	Not
ENSG00000267191.1	12	24	1.41273694049437	Not
ENSG00000267193.5	12	24	0	Not
ENSG00000267195.1	12	24	0	Not
ENSG00000267196.1	12	24	2.00161875344774	Not
ENSG00000267197.1	12	24	1.48468978415525	Not
ENSG00000267198.1	12	24	-3.63324746909378	Not
ENSG00000267199.1	12	24	0.708519830380625	Not
ENSG00000267201.1	12	24	2.31916273389808	Not
ENSG00000267202.5	12	24	0	Not
ENSG00000267204.1	12	24	0	Not
ENSG00000267205.1	12	24	0	Not
ENSG00000267206.6	12	24	0	Not
ENSG00000267207.1	12	24	0	Not
ENSG00000267209.5	12	24	-0.515984413837693	Not
ENSG00000267212.1	12	24	0.898277745375495	Not
ENSG00000267213.4	12	24	-1.81811173580806	Not
ENSG00000267215.1	12	24	0	Not
ENSG00000267216.1	12	24	0.227086072992435	Not
ENSG00000267218.2	12	24	0	Not
ENSG00000267219.1	12	24	-0.74850341639446	Not
ENSG00000267221.2	12	24	-0.441007688634164	Not
ENSG00000267222.1	12	24	0	Not
ENSG00000267225.1	12	24	2.50925395387201	Not
ENSG00000267226.2	12	24	0.665361358932267	Not
ENSG00000267228.7	12	24	-0.525445125573948	Not
ENSG00000267231.1	12	24	-1.69835304214609	Not
ENSG00000267233.1	12	24	0	Not
ENSG00000267235.2	12	24	-2.4177823973314	Not
ENSG00000267239.1	12	24	0	Not
ENSG00000267240.1	12	24	0	Not
ENSG00000267243.6	12	24	0	Not
ENSG00000267245.1	12	24	0	Not
ENSG00000267246.1	12	24	-1.56546113749953	Not
ENSG00000267248.2	12	24	-0.840463718198649	Not
ENSG00000267249.1	12	24	1.94199445848068	Not
ENSG00000267250.1	12	24	0	Not
ENSG00000267251.2	12	24	0	Not
ENSG00000267253.1	12	24	-0.37985187679552	Not
ENSG00000267254.6	12	24	1.02295633729655	Not
ENSG00000267255.1	12	24	-0.515984413837693	Not
ENSG00000267257.1	12	24	-1.51187915053155	Not
ENSG00000267259.1	12	24	0.089121195531568	Not
ENSG00000267260.1	12	24	-0.515984413837693	Not
ENSG00000267261.5	12	24	-0.14181179219107	Not
ENSG00000267263.1	12	24	0.266503758929421	Not
ENSG00000267264.1	12	24	0	Not
ENSG00000267265.5	12	24	0.470144387989843	Not
ENSG00000267270.5	12	24	-0.178737894818593	Not
ENSG00000267272.5	12	24	-0.096451872217463	Not
ENSG00000267274.1	12	24	0.406125559692692	Not
ENSG00000267275.1	12	24	0	Not
ENSG00000267277.1	12	24	-0.515984413837693	Not
ENSG00000267278.5	12	24	-0.0255483078669214	Not
ENSG00000267279.1	12	24	0	Not
ENSG00000267280.5	12	24	0	Not
ENSG00000267281.2	12	24	-0.106075381688835	Not
ENSG00000267282.1	12	24	0	Not
ENSG00000267283.1	12	24	-2.56549107507964	Not
ENSG00000267284.1	12	24	0	Not
ENSG00000267285.1	12	24	0	Not
ENSG00000267288.2	12	24	1.04118749758878	Not
ENSG00000267289.1	12	24	-0.669905304897567	Not
ENSG00000267291.1	12	24	0	Not
ENSG00000267293.1	12	24	2.34390477730052	Not
ENSG00000267296.2	12	24	-0.127676012939056	Not
ENSG00000267298.1	12	24	-0.231469073884905	Not
ENSG00000267302.5	12	24	2.4124772006258	Not
ENSG00000267303.1	12	24	-0.989533374349775	Not
ENSG00000267305.2	12	24	0	Not
ENSG00000267308.1	12	24	1.40145374890507	Not
ENSG00000267309.1	12	24	0.373210239799753	Not
ENSG00000267310.2	12	24	0	Not
ENSG00000267311.1	12	24	0.458433331737085	Not
ENSG00000267312.1	12	24	4.91843454805421	Not
ENSG00000267313.7	12	24	0	Not
ENSG00000267314.1	12	24	-1.00221501250429	Not
ENSG00000267317.2	12	24	-0.0194814478046603	Not
ENSG00000267318.1	12	24	1.3001413437683	Not
ENSG00000267319.1	12	24	0	Not
ENSG00000267320.5	12	24	0	Not
ENSG00000267321.2	12	24	-0.341274497577427	Not
ENSG00000267322.2	12	24	0.0735129830062491	Not
ENSG00000267325.1	12	24	0	Not
ENSG00000267327.1	12	24	0	Not
ENSG00000267328.1	12	24	-2.00296272140266	Not
ENSG00000267333.1	12	24	0	Not
ENSG00000267334.1	12	24	1.42084468445544	Not
ENSG00000267335.2	12	24	0	Not
ENSG00000267336.1	12	24	0	Not
ENSG00000267337.1	12	24	0	Not
ENSG00000267338.1	12	24	0	Not
ENSG00000267339.6	12	24	-0.515984413837693	Not
ENSG00000267340.1	12	24	-0.733606787434409	Not
ENSG00000267341.1	12	24	0	Not
ENSG00000267342.1	12	24	0.984165616264198	Not
ENSG00000267343.2	12	24	2.37693428382555	Not
ENSG00000267344.1	12	24	0	Not
ENSG00000267345.1	12	24	-0.669905304897567	Not
ENSG00000267346.1	12	24	0.781246469051872	Not
ENSG00000267348.2	12	24	-0.669905304897567	Not
ENSG00000267352.1	12	24	-1.69835304214609	Not
ENSG00000267353.1	12	24	0	Not
ENSG00000267354.1	12	24	0	Not
ENSG00000267355.2	12	24	0	Not
ENSG00000267356.1	12	24	0	Not
ENSG00000267360.6	12	24	0.429191768088129	Not
ENSG00000267361.1	12	24	0	Not
ENSG00000267364.1	12	24	0	Not
ENSG00000267365.1	12	24	-1.56546113749953	Not
ENSG00000267366.1	12	24	0	Not
ENSG00000267368.1	12	24	0.323219515431783	Not
ENSG00000267370.1	12	24	0.00505202514076338	Not
ENSG00000267374.1	12	24	-0.016089237471269	Not
ENSG00000267375.1	12	24	2.31916273389808	Not
ENSG00000267376.1	12	24	0	Not
ENSG00000267379.1	12	24	0	Not
ENSG00000267382.1	12	24	0	Not
ENSG00000267383.6	12	24	1.18463529717998	Not
ENSG00000267385.1	12	24	0.911867663693956	Not
ENSG00000267387.1	12	24	-0.669905304897567	Not
ENSG00000267388.1	12	24	0	Not
ENSG00000267389.2	12	24	0	Not
ENSG00000267390.1	12	24	2.34390477730052	Not
ENSG00000267391.4	12	24	0	Not
ENSG00000267392.3	12	24	0	Not
ENSG00000267393.1	12	24	2.34390477730052	Not
ENSG00000267394.1	12	24	-0.429721573683668	Not
ENSG00000267395.5	12	24	-0.675800450432797	Not
ENSG00000267396.1	12	24	0	Not
ENSG00000267397.1	12	24	0.0985125087013785	Not
ENSG00000267400.1	12	24	0	Not
ENSG00000267401.1	12	24	0	Not
ENSG00000267404.1	12	24	0.940826027645161	Not
ENSG00000267405.1	12	24	-1.37538700961325	Not
ENSG00000267408.1	12	24	0	Not
ENSG00000267412.1	12	24	0	Not
ENSG00000267413.1	12	24	0	Not
ENSG00000267414.1	12	24	-2.28478277754343	Not
ENSG00000267415.1	12	24	0	Not
ENSG00000267416.1	12	24	0	Not
ENSG00000267417.1	12	24	2.31916273389808	Not
ENSG00000267419.2	12	24	-0.51304853883661	Not
ENSG00000267422.1	12	24	0.527412225417893	Not
ENSG00000267424.1	12	24	0	Not
ENSG00000267426.5	12	24	-0.118510929050991	Not
ENSG00000267429.1	12	24	0	Not
ENSG00000267430.1	12	24	0.939426458973726	Not
ENSG00000267432.5	12	24	0	Not
ENSG00000267436.1	12	24	-0.585076223829189	Not
ENSG00000267437.1	12	24	0	Not
ENSG00000267439.1	12	24	0	Not
ENSG00000267441.1	12	24	0	Not
ENSG00000267444.1	12	24	0	Not
ENSG00000267446.1	12	24	0	Not
ENSG00000267452.2	12	24	0	Not
ENSG00000267453.7	12	24	-1.45958130042997	Not
ENSG00000267454.5	12	24	-0.0012661241996831	Not
ENSG00000267457.1	12	24	0.88006578409723	Not
ENSG00000267458.1	12	24	0	Not
ENSG00000267459.1	12	24	0	Not
ENSG00000267462.1	12	24	0	Not
ENSG00000267465.6	12	24	0	Not
ENSG00000267467.4	12	24	0	Not
ENSG00000267469.1	12	24	0	Not
ENSG00000267470.5	12	24	0	Not
ENSG00000267472.1	12	24	0	Not
ENSG00000267474.1	12	24	-0.755009243847185	Not
ENSG00000267475.1	12	24	1.98465102605694	Not
ENSG00000267477.1	12	24	2.34390477730052	Not
ENSG00000267481.1	12	24	-1.13241257212345	Not
ENSG00000267484.1	12	24	0	Not
ENSG00000267486.1	12	24	0	Not
ENSG00000267487.1	12	24	2.31916273389808	Not
ENSG00000267489.4	12	24	2.34390477730052	Not
ENSG00000267491.1	12	24	0	Not
ENSG00000267493.3	12	24	0.151554350549033	Not
ENSG00000267497.1	12	24	2.11869047092528	Not
ENSG00000267498.1	12	24	3.34772625353891	Not
ENSG00000267500.1	12	24	1.56443943176878	Not
ENSG00000267504.1	12	24	0.924521002370466	Not
ENSG00000267506.5	12	24	0	Not
ENSG00000267508.5	12	24	0.0379530549556863	Not
ENSG00000267509.5	12	24	0	Not
ENSG00000267512.1	12	24	0	Not
ENSG00000267515.1	12	24	2.34390477730052	Not
ENSG00000267519.6	12	24	0.117984955409014	Not
ENSG00000267520.2	12	24	1.63168846279773	Significant
ENSG00000267521.1	12	24	0	Not
ENSG00000267522.1	12	24	3.30494594615154	Not
ENSG00000267523.1	12	24	0	Not
ENSG00000267526.1	12	24	-1.42179136524332	Not
ENSG00000267529.3	12	24	0	Not
ENSG00000267530.2	12	24	0.778262093475537	Not
ENSG00000267532.5	12	24	0	Not
ENSG00000267533.1	12	24	0	Not
ENSG00000267534.4	12	24	-0.481677894448276	Not
ENSG00000267535.1	12	24	0	Not
ENSG00000267537.1	12	24	0	Not
ENSG00000267541.1	12	24	0	Not
ENSG00000267544.1	12	24	-1.46054913812527	Not
ENSG00000267545.1	12	24	-2.4177823973314	Not
ENSG00000267546.2	12	24	0.860692537622056	Not
ENSG00000267547.1	12	24	-0.669905304897567	Not
ENSG00000267549.6	12	24	-2.42167888631758	Not
ENSG00000267551.3	12	24	0	Not
ENSG00000267552.6	12	24	-0.0928569125805964	Not
ENSG00000267554.1	12	24	2.34390477730052	Not
ENSG00000267560.1	12	24	0	Not
ENSG00000267561.2	12	24	-0.100987123426445	Not
ENSG00000267565.1	12	24	0	Not
ENSG00000267568.6	12	24	-1.42179136524332	Not
ENSG00000267571.1	12	24	0	Not
ENSG00000267573.1	12	24	0	Not
ENSG00000267575.6	12	24	-0.676299367582825	Not
ENSG00000267577.1	12	24	0	Not
ENSG00000267581.1	12	24	-1.56546113749953	Not
ENSG00000267582.1	12	24	0	Not
ENSG00000267583.5	12	24	2.31916273389808	Not
ENSG00000267586.6	12	24	2.34390477730052	Not
ENSG00000267587.1	12	24	-1.56546113749953	Not
ENSG00000267589.1	12	24	0	Not
ENSG00000267591.1	12	24	0	Not
ENSG00000267593.1	12	24	0	Not
ENSG00000267595.1	12	24	-1.42179136524332	Not
ENSG00000267598.1	12	24	-2.10372788818142	Not
ENSG00000267599.1	12	24	0	Not
ENSG00000267601.1	12	24	0	Not
ENSG00000267605.6	12	24	0	Not
ENSG00000267606.1	12	24	0	Not
ENSG00000267607.1	12	24	-0.669905304897567	Not
ENSG00000267612.1	12	24	0	Not
ENSG00000267614.1	12	24	2.34390477730052	Not
ENSG00000267618.5	12	24	0.259770654818246	Not
ENSG00000267620.1	12	24	-0.669905304897567	Not
ENSG00000267623.3	12	24	0	Not
ENSG00000267626.1	12	24	0	Not
ENSG00000267627.5	12	24	0	Not
ENSG00000267629.3	12	24	0	Not
ENSG00000267631.4	12	24	0	Not
ENSG00000267632.1	12	24	-0.546860272815622	Not
ENSG00000267633.1	12	24	2.31916273389808	Not
ENSG00000267634.1	12	24	0	Not
ENSG00000267637.1	12	24	-0.515984413837693	Not
ENSG00000267640.6	12	24	2.31916273389808	Not
ENSG00000267643.1	12	24	0	Not
ENSG00000267644.1	12	24	0	Not
ENSG00000267645.5	12	24	0.295527721882997	Not
ENSG00000267648.1	12	24	0	Not
ENSG00000267649.1	12	24	-1.04449110551448	Not
ENSG00000267650.1	12	24	-0.515984413837693	Not
ENSG00000267651.1	12	24	-2.63302879191719	Not
ENSG00000267652.1	12	24	0	Not
ENSG00000267655.1	12	24	0.898277745375495	Not
ENSG00000267658.1	12	24	0.562679942505645	Not
ENSG00000267659.5	12	24	0	Not
ENSG00000267662.1	12	24	0	Not
ENSG00000267665.1	12	24	-0.669905304897567	Not
ENSG00000267666.2	12	24	-2.28478277754343	Not
ENSG00000267669.1	12	24	0	Not
ENSG00000267670.1	12	24	0	Not
ENSG00000267672.1	12	24	3.90451081089133	Not
ENSG00000267673.6	12	24	-0.970088151822378	Not
ENSG00000267675.1	12	24	2.34390477730052	Not
ENSG00000267676.1	12	24	0	Not
ENSG00000267677.1	12	24	2.34390477730052	Not
ENSG00000267679.1	12	24	0	Not
ENSG00000267680.5	12	24	0.315006850365571	Not
ENSG00000267681.1	12	24	3.93278282465974	Not
ENSG00000267682.1	12	24	1.19851666850293	Not
ENSG00000267683.1	12	24	0	Not
ENSG00000267685.2	12	24	0	Not
ENSG00000267686.1	12	24	-0.515984413837693	Not
ENSG00000267687.1	12	24	0	Not
ENSG00000267688.1	12	24	0	Not
ENSG00000267689.1	12	24	0	Not
ENSG00000267692.1	12	24	0.00505202514076338	Not
ENSG00000267694.1	12	24	0	Not
ENSG00000267696.6	12	24	3.34772625353891	Not
ENSG00000267697.1	12	24	-0.113258473000715	Not
ENSG00000267698.1	12	24	0.124337072037968	Not
ENSG00000267699.2	12	24	0.279862507042109	Not
ENSG00000267702.1	12	24	0	Not
ENSG00000267704.1	12	24	0	Not
ENSG00000267705.1	12	24	0	Not
ENSG00000267706.3	12	24	0	Not
ENSG00000267707.2	12	24	-2.63302879191719	Not
ENSG00000267708.1	12	24	0	Not
ENSG00000267709.1	12	24	0	Not
ENSG00000267710.9	12	24	0	Not
ENSG00000267711.1	12	24	3.90451081089133	Not
ENSG00000267712.5	12	24	0	Not
ENSG00000267714.1	12	24	0	Not
ENSG00000267717.1	12	24	0	Not
ENSG00000267719.1	12	24	2.31916273389808	Not
ENSG00000267722.1	12	24	0	Not
ENSG00000267724.1	12	24	-2.7395281425448	Not
ENSG00000267725.1	12	24	3.34772625353891	Not
ENSG00000267726.1	12	24	2.29065697425902	Not
ENSG00000267727.1	12	24	0	Not
ENSG00000267729.1	12	24	-0.669905304897567	Not
ENSG00000267731.1	12	24	0	Not
ENSG00000267732.1	12	24	0	Not
ENSG00000267733.5	12	24	0	Not
ENSG00000267734.1	12	24	0	Not
ENSG00000267735.1	12	24	2.34390477730052	Not
ENSG00000267736.2	12	24	1.79061565119325	Not
ENSG00000267737.1	12	24	-0.62834896393352	Not
ENSG00000267740.5	12	24	-0.140317638944639	Not
ENSG00000267741.1	12	24	-0.669905304897567	Not
ENSG00000267742.1	12	24	1.26024968294203	Not
ENSG00000267743.5	12	24	0.940826027645161	Not
ENSG00000267745.1	12	24	0	Not
ENSG00000267748.4	12	24	-0.742591619557546	Significant
ENSG00000267749.1	12	24	0	Not
ENSG00000267750.5	12	24	-0.515984413837693	Not
ENSG00000267751.5	12	24	0.998212958884145	Not
ENSG00000267756.1	12	24	-0.669390470790332	Not
ENSG00000267757.4	12	24	2.24371188173837	Not
ENSG00000267761.3	12	24	2.31916273389808	Not
ENSG00000267762.1	12	24	0	Not
ENSG00000267764.1	12	24	0	Not
ENSG00000267765.1	12	24	0	Not
ENSG00000267767.2	12	24	0	Not
ENSG00000267768.1	12	24	-0.669905304897567	Not
ENSG00000267769.1	12	24	0	Not
ENSG00000267772.1	12	24	-0.669905304897567	Not
ENSG00000267774.2	12	24	0	Not
ENSG00000267776.1	12	24	0	Not
ENSG00000267778.1	12	24	0	Not
ENSG00000267781.1	12	24	0	Not
ENSG00000267783.1	12	24	2.34390477730052	Not
ENSG00000267784.1	12	24	0	Not
ENSG00000267786.1	12	24	0	Not
ENSG00000267787.6	12	24	3.34772625353891	Not
ENSG00000267788.1	12	24	0	Not
ENSG00000267789.1	12	24	0	Not
ENSG00000267795.5	12	24	-0.470611775864042	Not
ENSG00000267796.8	12	24	-0.0224309763894785	Not
ENSG00000267799.1	12	24	2.34390477730052	Not
ENSG00000267801.1	12	24	-0.764202812121659	Not
ENSG00000267808.1	12	24	0.778262093475537	Not
ENSG00000267809.1	12	24	0.0411777400865446	Not
ENSG00000267811.1	12	24	1.82220831132728	Not
ENSG00000267815.1	12	24	0	Not
ENSG00000267827.5	12	24	-3.8310279540446	Not
ENSG00000267834.1	12	24	1.78126098588846	Not
ENSG00000267838.2	12	24	-0.875314400939617	Not
ENSG00000267852.1	12	24	0	Not
ENSG00000267855.5	12	24	-0.84948436614798	Not
ENSG00000267858.5	12	24	0.32062352059564	Not
ENSG00000267868.1	12	24	-0.515984413837693	Not
ENSG00000267871.5	12	24	-0.50013124177166	Not
ENSG00000267872.1	12	24	0	Not
ENSG00000267879.1	12	24	-0.515984413837693	Not
ENSG00000267881.1	12	24	-1.56546113749953	Not
ENSG00000267882.2	12	24	0.751630006981417	Not
ENSG00000267892.1	12	24	-0.810854929463999	Not
ENSG00000267898.1	12	24	4.66989315405629	Not
ENSG00000267904.1	12	24	-0.0747238796020853	Not
ENSG00000267905.5	12	24	-1.35263162474144	Not
ENSG00000267908.2	12	24	-0.515984413837693	Not
ENSG00000267909.3	12	24	0	Not
ENSG00000267919.1	12	24	0	Not
ENSG00000267920.1	12	24	0	Not
ENSG00000267922.1	12	24	0	Not
ENSG00000267924.1	12	24	2.34390477730052	Not
ENSG00000267927.1	12	24	0	Not
ENSG00000267934.1	12	24	0	Not
ENSG00000267938.1	12	24	0	Not
ENSG00000267939.1	12	24	1.9007517872397	Not
ENSG00000267940.1	12	24	-1.11366794361378	Not
ENSG00000267943.1	12	24	-0.515984413837693	Not
ENSG00000267952.1	12	24	-1.27431651873911	Not
ENSG00000267959.3	12	24	0	Not
ENSG00000267978.5	12	24	0	Not
ENSG00000267980.1	12	24	1.90181936511485	Not
ENSG00000267984.1	12	24	0	Not
ENSG00000267992.1	12	24	0	Not
ENSG00000268001.1	12	24	-0.263725993736013	Not
ENSG00000268006.1	12	24	-0.248052928444325	Not
ENSG00000268015.1	12	24	0	Not
ENSG00000268027.5	12	24	0	Not
ENSG00000268030.1	12	24	0	Not
ENSG00000268034.1	12	24	-0.277765335205281	Not
ENSG00000268038.2	12	24	0	Not
ENSG00000268041.2	12	24	0.918204915849362	Not
ENSG00000268043.7	12	24	0.616630393815857	Not
ENSG00000268047.1	12	24	0	Not
ENSG00000268049.1	12	24	0	Not
ENSG00000268050.2	12	24	0	Not
ENSG00000268051.1	12	24	2.31916273389808	Not
ENSG00000268053.1	12	24	0	Not
ENSG00000268055.1	12	24	0	Not
ENSG00000268061.5	12	24	1.44557738415578	Not
ENSG00000268062.1	12	24	-1.56546113749953	Not
ENSG00000268066.5	12	24	2.74770947765954	Not
ENSG00000268069.2	12	24	-1.11142695175445	Not
ENSG00000268070.1	12	24	0	Not
ENSG00000268078.1	12	24	0	Not
ENSG00000268083.5	12	24	-0.0786304961750542	Not
ENSG00000268089.3	12	24	0	Not
ENSG00000268093.1	12	24	-0.669905304897567	Not
ENSG00000268095.1	12	24	0	Not
ENSG00000268100.1	12	24	-0.515984413837693	Not
ENSG00000268101.2	12	24	0	Not
ENSG00000268104.3	12	24	0.0427954901148004	Not
ENSG00000268105.1	12	24	5.52021326485018	Not
ENSG00000268107.6	12	24	-0.477041591743708	Not
ENSG00000268108.1	12	24	-1.34700346752202	Not
ENSG00000268112.1	12	24	0	Not
ENSG00000268117.1	12	24	1.82220831132728	Not
ENSG00000268119.5	12	24	0	Not
ENSG00000268120.1	12	24	0	Not
ENSG00000268129.1	12	24	0.0334595861338464	Not
ENSG00000268133.1	12	24	0.587039809457416	Not
ENSG00000268140.1	12	24	2.34390477730052	Not
ENSG00000268144.1	12	24	-1.69835304214609	Not
ENSG00000268149.1	12	24	0	Not
ENSG00000268153.5	12	24	2.31916273389808	Not
ENSG00000268154.2	12	24	2.31916273389808	Not
ENSG00000268163.1	12	24	1.26238952776666	Not
ENSG00000268170.2	12	24	0	Not
ENSG00000268173.3	12	24	-0.250220901950398	Not
ENSG00000268182.6	12	24	0	Not
ENSG00000268189.2	12	24	0	Not
ENSG00000268191.1	12	24	-0.515984413837693	Not
ENSG00000268193.5	12	24	-0.202519377813324	Not
ENSG00000268199.2	12	24	-0.669905304897567	Not
ENSG00000268201.1	12	24	1.58292305114153	Not
ENSG00000268204.1	12	24	-0.669905304897567	Not
ENSG00000268205.1	12	24	-0.474414248968351	Not
ENSG00000268218.1	12	24	0	Not
ENSG00000268222.1	12	24	2.34390477730052	Not
ENSG00000268223.5	12	24	3.17183765585041	Not
ENSG00000268225.2	12	24	0	Not
ENSG00000268230.5	12	24	-1.94031650916589	Not
ENSG00000268234.1	12	24	0	Not
ENSG00000268238.1	12	24	0	Not
ENSG00000268240.1	12	24	0	Not
ENSG00000268257.2	12	24	0	Not
ENSG00000268262.1	12	24	-0.669390470790332	Not
ENSG00000268267.1	12	24	0	Not
ENSG00000268279.4	12	24	0.104656236037936	Not
ENSG00000268282.1	12	24	0	Not
ENSG00000268287.1	12	24	1.73455331660423	Not
ENSG00000268288.1	12	24	0	Not
ENSG00000268295.1	12	24	0.801260482075368	Not
ENSG00000268307.1	12	24	-0.669905304897567	Not
ENSG00000268318.5	12	24	0	Not
ENSG00000268320.3	12	24	0	Not
ENSG00000268324.2	12	24	-0.515984413837693	Not
ENSG00000268333.1	12	24	0	Not
ENSG00000268350.7	12	24	-1.77605624992519	Not
ENSG00000268355.1	12	24	0	Not
ENSG00000268357.1	12	24	-0.345224555584876	Not
ENSG00000268361.1	12	24	0.267466271109421	Not
ENSG00000268362.5	12	24	-0.230029121946399	Not
ENSG00000268364.1	12	24	0.257090581521478	Not
ENSG00000268366.1	12	24	0	Not
ENSG00000268375.1	12	24	2.31916273389808	Not
ENSG00000268379.1	12	24	0	Not
ENSG00000268388.5	12	24	0	Not
ENSG00000268392.1	12	24	-0.669905304897567	Not
ENSG00000268400.5	12	24	-0.247974159277357	Not
ENSG00000268401.1	12	24	-0.669905304897567	Not
ENSG00000268403.2	12	24	0.38626850880117	Not
ENSG00000268407.1	12	24	0	Not
ENSG00000268412.2	12	24	-2.96827430316861	Not
ENSG00000268416.1	12	24	2.31916273389808	Not
ENSG00000268423.4	12	24	-1.17554938862087	Not
ENSG00000268434.5	12	24	-0.0257237807489201	Not
ENSG00000268455.1	12	24	-0.515984413837693	Not
ENSG00000268460.1	12	24	0.940826027645161	Not
ENSG00000268461.2	12	24	-0.515984413837693	Not
ENSG00000268465.1	12	24	-0.331452945784422	Not
ENSG00000268471.6	12	24	-0.34394130448749	Not
ENSG00000268472.2	12	24	0	Not
ENSG00000268475.1	12	24	0	Not
ENSG00000268496.1	12	24	2.34390477730052	Not
ENSG00000268499.1	12	24	-2.10372788818142	Not
ENSG00000268509.2	12	24	-0.515984413837693	Not
ENSG00000268510.1	12	24	1.06984558238447	Not
ENSG00000268516.2	12	24	-0.764787143063137	Not
ENSG00000268520.1	12	24	2.31916273389808	Not
ENSG00000268521.1	12	24	3.91840417966101	Not
ENSG00000268530.5	12	24	0	Not
ENSG00000268532.1	12	24	0	Not
ENSG00000268533.1	12	24	-0.784311649188755	Not
ENSG00000268536.1	12	24	0	Not
ENSG00000268543.1	12	24	0.4073942592337	Not
ENSG00000268545.1	12	24	0	Not
ENSG00000268560.1	12	24	0	Not
ENSG00000268564.1	12	24	3.34772625353891	Not
ENSG00000268565.1	12	24	0.940826027645161	Not
ENSG00000268566.5	12	24	2.31916273389808	Not
ENSG00000268573.1	12	24	-0.271379091907359	Not
ENSG00000268575.1	12	24	0.80976163401382	Not
ENSG00000268580.1	12	24	3.34772625353891	Not
ENSG00000268583.1	12	24	-3.27022507975694	Not
ENSG00000268584.1	12	24	-0.27991860972991	Not
ENSG00000268589.1	12	24	0	Not
ENSG00000268592.3	12	24	0	Not
ENSG00000268593.3	12	24	0.918204915849362	Not
ENSG00000268598.1	12	24	0	Not
ENSG00000268601.1	12	24	1.45955890472039	Not
ENSG00000268603.1	12	24	0.801260482075368	Not
ENSG00000268614.1	12	24	0.673886266414278	Not
ENSG00000268618.1	12	24	-0.515984413837693	Not
ENSG00000268621.5	12	24	2.34390477730052	Not
ENSG00000268628.2	12	24	-1.42179136524332	Not
ENSG00000268629.6	12	24	0	Not
ENSG00000268635.2	12	24	3.3459843315424	Not
ENSG00000268636.1	12	24	0	Not
ENSG00000268643.1	12	24	0.404631052040891	Not
ENSG00000268649.5	12	24	0	Not
ENSG00000268650.3	12	24	2.31916273389808	Not
ENSG00000268654.2	12	24	0	Not
ENSG00000268655.2	12	24	0.749028725595089	Not
ENSG00000268658.5	12	24	0	Not
ENSG00000268659.2	12	24	1.82220831132728	Not
ENSG00000268660.1	12	24	0	Not
ENSG00000268669.1	12	24	0.025764105254013	Not
ENSG00000268670.1	12	24	-0.417560549345312	Not
ENSG00000268673.3	12	24	0.444061691696143	Not
ENSG00000268677.1	12	24	0	Not
ENSG00000268678.1	12	24	2.31916273389808	Not
ENSG00000268683.1	12	24	0	Not
ENSG00000268686.1	12	24	-0.515984413837693	Not
ENSG00000268707.1	12	24	0.025764105254013	Not
ENSG00000268713.1	12	24	0.0163255460077762	Not
ENSG00000268723.1	12	24	-2.00296272140266	Not
ENSG00000268729.1	12	24	0	Not
ENSG00000268734.1	12	24	0	Not
ENSG00000268738.3	12	24	-0.669905304897567	Not
ENSG00000268743.1	12	24	3.21683190543811	Not
ENSG00000268744.1	12	24	1.97580707542159	Not
ENSG00000268745.1	12	24	0.801260482075368	Not
ENSG00000268746.1	12	24	2.48394781965001	Not
ENSG00000268750.6	12	24	0.0474592398204353	Not
ENSG00000268751.1	12	24	0	Not
ENSG00000268754.3	12	24	0	Not
ENSG00000268756.1	12	24	0.940826027645161	Not
ENSG00000268758.7	12	24	-1.69835304214609	Not
ENSG00000268790.5	12	24	0.325003564367185	Not
ENSG00000268797.1	12	24	-0.28573899235188	Not
ENSG00000268798.1	12	24	0.458433331737085	Not
ENSG00000268810.1	12	24	0	Not
ENSG00000268812.3	12	24	-0.202946562662456	Not
ENSG00000268818.2	12	24	2.34390477730052	Not
ENSG00000268833.1	12	24	0	Not
ENSG00000268836.1	12	24	0	Not
ENSG00000268845.1	12	24	0	Not
ENSG00000268849.5	12	24	0	Not
