mock_slope	cov1_slope	cov2_slope	oddSample	Ratio	sig_mock	sig_cov1	sig_cov2
ENSG00000184445.12	0.0300047237772979	0.0112358077353569	0.0140893660810284	mock_slope	5.57544298761813	Significant	Significant	Significant
ENSG00000276368.1	0.070912366508699	0.086477416741557	0.0840993435443056	mock_slope	5.55214401374266	Significant	Significant	Significant
ENSG00000204482.10	-0.0371799176918908	0.293914667880559	0.24098720024824	mock_slope	5.54081621271519	Not	Not	Significant
ENSG00000124357.13	-0.0355248986598471	-0.00857976856917785	-0.00371520634590426	mock_slope	5.53625941244431	Significant	Not	Not
ENSG00000106263.18	-0.00179444201991263	-0.0102241507570144	-0.0117509759951498	mock_slope	5.52150534582705	Not	Not	Significant
ENSG00000184349.13	-0.00210084351873876	-0.0282000370741529	-0.0329357956853648	mock_slope	5.51467160687284	Not	Not	Significant
ENSG00000239713.9	0.055772564366641	0.200742619905714	0.227803355539313	mock_slope	5.503900241525	Not	Not	Significant
ENSG00000263740.2	-0.0203224329860594	0.0473601201227742	0.0597036440986328	mock_slope	5.4959255998601	Not	Significant	Significant
ENSG00000170144.20	0.0327077991217116	0.00126953280439174	0.0061161085839094	mock_slope	5.48439277173887	Significant	Not	Not
ENSG00000119922.10	0.0132710327495089	0.278892299711671	0.33063254387008	mock_slope	5.46534322984135	Not	Significant	Significant
ENSG00000120129.6	-0.0410640817505557	0.13892087058497	0.110751988589216	mock_slope	5.45678162709394	Significant	Significant	Significant
ENSG00000108244.16	-0.0316444470225919	0.000991484538424646	0.00697827060280418	mock_slope	5.44966700358419	Significant	Significant	Significant
ENSG00000047346.12	0.0245757254587772	0.0978933107416851	0.0864591322604408	mock_slope	5.43970342805508	Not	Significant	Significant
ENSG00000137801.10	-0.0738971131744755	-0.0827972508913797	-0.0844358845282048	mock_slope	5.43601199412737	Significant	Significant	Significant
ENSG00000172183.15	-0.058872555971093	0.135184074861748	0.171636484778715	mock_slope	5.42460444514861	Significant	Significant	Significant
ENSG00000104689.9	-0.0371378413334982	0.00150642469592991	0.00862800953880743	mock_slope	5.42412414811014	Significant	Not	Significant
ENSG00000137812.19	0.090274932327992	0.0520197968465051	0.0579663837011074	mock_slope	5.41933748459884	Significant	Significant	Significant
ENSG00000169896.17	0.0333224514573974	0.170335779224816	0.148674843369237	mock_slope	5.41044004615857	Not	Significant	Significant
ENSG00000197019.5	-0.0059762740097925	0.0489415974721064	0.0403505984274469	mock_slope	5.40071115429394	Not	Not	Significant
ENSG00000272395.7	0	0.397875597089381	0.330832273027951	mock_slope	5.39913667472192	Not	Significant	Significant
ENSG00000278463.1	0.0884336800287235	0.0654894804340184	0.0690714654371679	mock_slope	5.39628494936609	Significant	Significant	Significant
ENSG00000110324.10	-0.0378477366809607	0.274823607252216	0.223946944879566	mock_slope	5.39026766410167	Not	Significant	Significant
ENSG00000166595.12	-0.0301070086095812	-0.0117189052994899	-0.0082988591200979	mock_slope	5.37460788140972	Significant	Not	Not
ENSG00000175582.19	-0.00733367245077905	-0.0280376835647556	-0.0247861571478019	mock_slope	5.36970226579518	Not	Not	Significant
ENSG00000138135.6	-0.0817015005878965	0.330273028808349	0.415281447140223	mock_slope	5.36763733505149	Not	Significant	Significant
ENSG00000102524.11	0.010465860681381	0.23046341717424	0.273377282277017	mock_slope	5.3544271156991	Not	Not	Significant
ENSG00000119403.15	0.0472019092524905	0.020683543710153	0.0157306143179713	mock_slope	5.34938773239406	Significant	Not	Not
ENSG00000163512.14	0.00383612531177056	0.044854875758358	0.038352464462804	mock_slope	5.31455178308058	Not	Not	Significant
ENSG00000087074.8	-0.058471849004881	0.172490110159616	0.217274939886189	mock_slope	5.31324479941966	Significant	Significant	Significant
ENSG00000168078.10	0.076716676883383	0.0392045216635855	0.0321525405407923	mock_slope	5.30772660231868	Significant	Significant	Not
ENSG00000257743.8	0.0267279063987774	-0.0232363024834931	-0.015309856457648	mock_slope	5.30452572657045	Significant	Not	Not
ENSG00000137171.15	0.0123952460879069	-0.0298134571073172	-0.0377790919501311	mock_slope	5.30374068334024	Not	Not	Significant
ENSG00000096433.11	-0.0200619836614232	-0.0353956756175533	-0.0382919140985279	mock_slope	5.29736117516233	Not	Not	Significant
ENSG00000168394.11	6.950031593274e-06	0.142783057783716	0.170314615077922	mock_slope	5.27762368368687	Not	Significant	Significant
ENSG00000235947.1	0.0421531278335698	0.213536760014876	0.185622439703915	mock_slope	5.26774742228665	Not	Significant	Significant
ENSG00000168743.12	0.0330668899710577	0.00382610915747302	-0.00173759817899185	mock_slope	5.25348673032488	Significant	Not	Not
ENSG00000111266.8	0.0348671388148491	0.10800312449262	0.0962282388653764	mock_slope	5.24144638236155	Significant	Significant	Significant
ENSG00000125538.11	-0.143952740674042	-0.041582684743118	-0.0222010994270623	mock_slope	5.23786564129485	Significant	Not	Not
ENSG00000162599.16	0.0347228239077907	-0.0254564800413651	-0.0369600966810523	mock_slope	5.2347986161683	Significant	Not	Not
ENSG00000185483.12	0.0183662028727212	-0.0228052284788518	-0.0306909127808684	mock_slope	5.22403354338041	Not	Not	Significant
ENSG00000197256.10	0.00307481423311075	-0.0452329896611247	-0.0374578820442358	mock_slope	5.21981759546016	Not	Significant	Not
ENSG00000123240.17	-0.0117282567987561	0.0737457694215935	0.0902402285224444	mock_slope	5.2087703005443	Not	Significant	Significant
ENSG00000198363.18	-0.0115031984976235	-0.0307241968161004	-0.0276261613273685	mock_slope	5.20658214773274	Not	Significant	Significant
ENSG00000073803.14	0.0138474047339226	0.0624885323721006	0.0546351703486531	mock_slope	5.20468689499386	Not	Significant	Significant
ENSG00000115267.7	0.0169073877970535	0.191881341548619	0.226701777207373	mock_slope	5.17653963113396	Not	Significant	Significant
ENSG00000067167.8	0.00425793661854559	-0.0289850990036022	-0.0354279339525068	mock_slope	5.16379587709559	Not	Not	Significant
ENSG00000154451.14	0.0128997663800014	0.489152742786937	0.403126954148531	mock_slope	5.16219312690047	Not	Significant	Significant
ENSG00000205189.12	0.0237038774746874	0.0784487301771926	0.0891100087665554	mock_slope	5.15628718075807	Not	Significant	Significant
ENSG00000078902.16	-0.0244451472511027	-0.0137965331947464	-0.0117270486402148	mock_slope	5.14444974571201	Significant	Not	Not
ENSG00000175166.17	0.0069628486681797	-0.00959386117525258	-0.00689739851475177	mock_slope	5.14042943559712	Not	Significant	Not
ENSG00000120616.15	-0.0167716851791776	0.052413803361011	0.0410977553352621	mock_slope	5.12297399012453	Not	Significant	Significant
ENSG00000207005.1	-0.0262782191238497	0.101149652771337	0.12630261953592	mock_slope	5.11784223908475	Not	Not	Significant
ENSG00000186185.13	0.069890515341353	0.051217968845713	0.0542678044856681	mock_slope	5.11690789019583	Significant	Significant	Significant
ENSG00000129515.19	-0.00471437563530796	0.0263892207172252	0.0213012431399417	mock_slope	5.11543320668348	Not	Not	Significant
ENSG00000184371.14	-0.0231436247559348	0.146575490273596	0.180435596875045	mock_slope	5.11523842787029	Not	Significant	Significant
ENSG00000178764.8	0.00251745270022132	0.0474538419413953	0.0400882086593969	mock_slope	5.10769611000205	Not	Not	Significant
ENSG00000064932.16	0.00074831641900352	0.0543345497363238	0.0455440449803958	mock_slope	5.10507684489846	Not	Significant	Significant
ENSG00000100596.6	0.0123040510684278	-0.0201083215354273	-0.0264604073386863	mock_slope	5.10489355224518	Not	Not	Significant
ENSG00000141424.13	-0.0112596693043142	-0.0280381075809211	-0.0313285425801992	mock_slope	5.10156340951234	Not	Significant	Not
ENSG00000101868.10	0.0206532492258963	-0.00254231531335127	-0.00710874630585811	mock_slope	5.07906582028078	Not	Not	Significant
ENSG00000163374.19	-0.000970413487921185	0.0409719123555692	0.0340524824767051	mock_slope	5.06676802985973	Not	Not	Significant
ENSG00000173846.13	-0.062256860856533	0.0320757240094588	0.0165319728920908	mock_slope	5.06667606127133	Significant	Not	Not
ENSG00000258445.3	0.104921596344971	0.0230462143774882	0.0365021415607709	mock_slope	5.06204568394799	Significant	Not	Not
ENSG00000128989.10	-0.0087157981675584	-0.0326345544878734	-0.0373773241339218	mock_slope	5.04699613753965	Not	Not	Significant
ENSG00000168802.13	0.0231476481888778	0.0101123901225742	0.00751882691890028	mock_slope	5.0249362814695	Significant	Not	Not
ENSG00000127481.15	0.0130832157000031	0.0329271338594072	0.0368810011548557	mock_slope	5.02216155852744	Not	Significant	Significant
ENSG00000144655.15	-0.00472281281353415	0.141123140825847	0.116652467577266	mock_slope	5.02085111775292	Not	Significant	Significant
ENSG00000134716.11	-0.0124436792661929	0.0648211678392222	0.0802745441984435	mock_slope	5.02034807025573	Not	Significant	Significant
ENSG00000151883.18	-0.000595712211458555	0.0522949437751921	0.0434879011752191	mock_slope	5.01389179799775	Not	Significant	Significant
ENSG00000134070.5	-0.0105274574576759	0.0750018781653259	0.0607339221802069	mock_slope	5.01231957813995	Not	Significant	Significant
