baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000268104.3	23.3112643866365	-1.78709938250572	0.726214789009843	2.46084135100353	0.0138611644184594	0.0696142911116023	Not
ENSG00000010626.15	17.0753946689116	-1.78620182062169	0.894578149852052	1.99669734937869	0.0458580702536353	0.170495178614134	Not
ENSG00000128591.15	29.5974857232196	-1.78619308497876	0.673429390450916	2.65238362077241	0.0079925675744909	0.0448813409952181	Significant
ENSG00000254614.2	29.5619730210342	-1.78596519925981	0.646962403505179	2.76053939082647	0.00577059986040587	0.0343575786014945	Significant
ENSG00000247679.2	10.580171773537	-1.78577136317338	1.07499173864942	1.66119542966623	0.0966742031888518	0.286853200876803	Not
ENSG00000146477.6	76.0778536355539	-1.78116773321303	0.411854856053281	4.32474622317578	1.52707555770479e-05	0.000192136875541025	Significant
ENSG00000148082.10	189.888690854128	-1.78091943751869	0.264162761138786	6.7417505398614	1.56489600900674e-11	4.33097867987194e-10	Significant
ENSG00000223940.1	6.32304994993533	-1.76970792950274	1.38402572877705	1.278666929889	0.201014369896923	0.456633815921888	Not
ENSG00000137440.4	40.0115817114571	-1.76909645464868	0.569237967529261	3.10783284946246	0.00188464627359418	0.0136393150576061	Significant
ENSG00000164938.14	12.6532506798772	-1.76860272033215	1.08365495668674	1.63207182269496	0.102664356809644	0.29798230284598	Not
ENSG00000279453.1	18.828376859889	-1.76759459079221	0.80518193540277	2.19527353145102	0.0281439823888077	0.120922296809006	Not
ENSG00000134013.15	31.3449672965122	-1.76520082864728	0.628700590462424	2.80769710642221	0.00498971338838588	0.0303418748538829	Significant
ENSG00000124479.10	6.28601823107822	-1.76302418378242	1.38521755342463	1.27274172885245	0.203109704831377	0.459597297051054	Not
ENSG00000197457.10	10.4119084692558	-1.75656517230462	1.08128031369709	1.62452340068841	0.104264150291981	0.301076930071111	Not
ENSG00000248873.1	6.21195479336401	-1.74921379676917	1.40374879749036	1.24610172410936	0.212727051954283	0.473768383504962	Not
ENSG00000182584.5	16.6443339426275	-1.74891216629394	0.875566906069512	1.99746262012682	0.0457749511819922	0.170454728267887	Not
